channel,array_name,n_sessions,median_pairwise_r,icc,sign_concordance,n_same_sign,si_mean,si_std,si_median_abs,si_pairwise_median_delta,task_evoked,n_sessions_task_evoked,stable,tuned_stable_rank
24,A1,9,-0.06909366055283381,0.022132550142154737,0.5555555555555556,5,-0.12563965105641683,0.7916299577653634,0.7958078525098994,1.3575213654055873,False,7,False,
25,A1,8,0.004404888414586243,-0.01051290813392287,0.625,5,-0.27663092141821877,0.40507875411944666,0.3747489733347985,0.5075593750902377,False,2,False,
26,A1,9,0.16080647058456143,0.17002264916618495,0.8888888888888888,8,0.48316972213767667,0.6183537252681002,1.0,0.9268982059101625,False,5,False,
27,A1,9,-0.0033120916152245606,-0.017985520259655042,0.8888888888888888,8,0.32069413750208536,0.3264478548867231,0.38142659260316464,0.3396258809791781,False,0,False,
28,A1,9,0.20032675652729642,0.14462963046174043,0.5555555555555556,5,-0.34137572076795625,0.45126642778207005,0.42990020221646635,0.588344813427828,True,9,False,
29,A1,9,-0.02376945378245421,0.011716150041647914,0.5555555555555556,5,-0.3886392616951324,0.7011854699548351,1.0,1.1693745946935157,False,3,False,
30,A1,8,-0.037322262206590205,-0.025319857812704773,0.625,5,-0.18573533947263193,0.5057022750886879,0.15324072951816564,0.5531060978815734,False,4,False,
31,A1,9,0.0005118449004540577,0.05837159326047282,0.7777777777777778,7,-0.5125832201240208,0.47877231305228846,0.6992584090839953,0.6248111226907578,False,5,False,
32,A1,9,0.03976775418550561,0.015774679324752756,0.6666666666666666,6,0.16340423256627884,0.3353651566101837,0.2731130677758054,0.3797546948649525,False,7,False,
33,A2,8,0.06631702673441117,0.05364255062416581,0.75,6,-0.42256080801749163,0.5971142046060841,0.7291489046308948,0.7668639812114393,False,7,False,
34,A2,8,0.0010375524774197658,-0.015500817450370826,0.75,6,-0.0645267144628554,0.5315972664520028,0.22011331444125873,0.5063714599081324,False,3,False,
35,A2,9,0.06427866737372066,-0.012526092315793354,0.6666666666666666,6,-0.19828239071054934,0.45015902400390956,0.3439949732769361,0.49637219178890235,False,4,False,
36,A2,8,0.09384784984624911,0.024533731772408227,0.625,5,-0.06005617230160067,0.4527019696291499,0.33636833468515936,0.5756432325816115,False,7,False,
37,A2,9,0.0014027065474022174,-0.003661228333990801,0.8888888888888888,8,-0.26894015339353977,0.2874644339088186,0.08851790990783746,0.32691406709341936,False,2,False,
38,A2,8,-0.029198476575673264,0.01773023712496444,0.5,4,-0.039840098541901785,0.3933513630069307,0.11749694551414055,0.2388124625839287,False,0,False,
39,A2,8,0.08993741448351947,0.07684651009589435,1.0,8,-0.8347318324673282,0.2862828926281918,1.0,0.0,False,5,False,
40,A2,8,-0.06303292453619685,-0.03567113633464483,0.625,5,-0.30229474449025,0.4450782540354822,0.21624042668471843,0.5367009053945723,False,0,False,
41,A2,9,0.024803337903964624,0.02103992481275497,0.5555555555555556,5,-0.10885394356075952,0.5765818546795559,0.36370952901559755,0.6431763232063141,False,6,False,
42,A2,8,0.04615133368686743,0.005316791641080635,1.0,8,-0.6114159219989993,0.40465974849865477,0.7082011265986379,0.5835977468027244,False,0,False,
43,A2,8,-0.0269468209512184,0.03872473994500815,0.75,6,-0.14289668768176592,0.3386452266046429,0.22433049006267577,0.36154259133918165,False,3,False,
44,A2,8,0.05047420533294411,0.032568534674141066,0.875,7,-0.35623934941006413,0.26658120667889973,0.31795340767168695,0.34294187240582963,False,0,False,
45,A2,8,0.010432843924663497,-0.02368063770372546,0.625,5,-0.47741270952744297,0.5481918045848537,0.6701604073152402,0.6455148614903152,False,0,False,
46,A2,8,-0.04782588654302653,0.010224994049481686,0.75,6,-0.10214955338262274,0.6204878060569116,0.5239496032082898,0.7253133988417615,False,0,False,
47,A2,8,0.02863462033379327,0.01016914679249165,0.625,5,-0.27398352198536796,0.624505756349028,0.5529771464303679,0.7156686160902046,False,0,False,
48,A2,8,0.05819903138290544,0.0311514041516498,0.75,6,-0.4220711850321836,0.5387017165523763,0.5942196729344984,0.6900840513813089,False,0,False,
49,A2,8,0.19137806199142104,0.12854532011681252,0.875,7,-0.6414353875111549,0.5646250835070705,0.9751613602708828,0.3434475946232707,False,6,False,
50,A2,8,0.07818288202572074,-0.0036405570825072263,0.5,4,0.025677397832557056,0.5515811792401212,0.27718777915026704,0.6636253927258013,False,0,False,
51,A2,8,-0.0024235918414313336,-0.0006559347377978833,0.625,5,0.25143144223804353,0.639806961073201,0.6529755855692795,0.8246232688831249,False,2,False,
52,A2,8,0.03980767733565715,0.017562451348795558,0.625,5,0.02137552714223165,0.5132724103918617,0.15641573471130854,0.3572434870685095,False,2,False,
53,A2,9,0.01635995534816722,0.007745079115362528,0.5555555555555556,5,-0.30542996800702665,0.4752147031221794,0.16976313642767918,0.5624591807949826,False,1,False,
54,A2,8,0.363965566040555,0.30037371786715533,1.0,8,0.6853954444545467,0.4198307071710975,1.0,0.5943692121781878,True,8,False,
55,A2,9,0.2540997736887722,0.22680792635705008,0.8888888888888888,8,-0.6456334945814466,0.504461517527382,1.0,0.6198966999908083,True,9,False,
56,A2,8,0.037194964743083155,0.019108989052267475,0.625,5,0.2801384595168739,0.3919091162320577,0.2552623515764782,0.4656023308989731,False,2,False,
57,A2,9,0.030506477832366846,0.06518057175223461,0.5555555555555556,5,-0.003003047077932,0.12454390985397333,0.08651049324437447,0.1420043116328622,False,5,False,
58,A2,8,0.02885027366400471,-0.0024864538119481806,0.75,6,-0.15661741245387573,0.43211884915237914,0.20246963086915706,0.4114282643222986,False,0,False,
59,A2,9,-0.006806786496003167,0.04179489972826673,0.7777777777777778,7,-0.5288712597666261,0.46251252565660583,0.6257700779200902,0.6340054675998466,False,4,False,
60,A2,8,-0.0240960348254535,-0.0004414450374342226,0.5,4,0.11162375499840063,0.33959534123396756,0.04519710417120374,0.08297186489796543,False,0,False,
61,A2,8,0.06701283471597236,0.031235492224623955,0.75,6,-0.3861463486403536,0.5415130061432536,0.46653080354018456,0.6639176502982436,False,0,False,
62,A2,9,-0.01937704784955687,-0.02198846682973389,0.5555555555555556,5,0.11183991102079222,0.22974225990326294,0.09637575965668269,0.2541424561658949,False,3,False,
63,A2,8,0.070375110521168,0.03807265012036454,1.0,8,-0.5323235858269214,0.38309040276889894,0.5057106187202361,0.5499428682484206,False,2,False,
64,A2,9,-0.027464854828091842,-0.03490202740331438,0.6666666666666666,6,-0.11806620177722227,0.5869476676803159,0.33967905174892893,0.7489068219072363,False,0,False,
65,A3,9,-0.010392344931166777,-0.005092847058950736,0.5555555555555556,5,-0.09176394103486094,0.3825957253933597,0.32222589513165323,0.42746485748720287,False,5,False,
66,A3,9,0.03506328102484324,0.12037982949470775,0.6666666666666666,6,-0.46140563044941296,0.4969741926885102,0.5176949474492084,0.607130128400545,False,4,False,
67,A3,9,-0.02236591576508554,-0.009578281908201662,0.6666666666666666,6,0.40604667325526667,0.5408127429487758,0.5100788401150798,0.5480534239043238,False,2,False,
68,A3,8,-0.0053434904479026995,0.014038849828601018,0.5,4,-0.05729877891150048,0.5494466159449876,0.49294566650951654,0.6642694737535608,False,0,False,
69,A3,9,0.05073182747129652,0.02329863526917426,0.8888888888888888,8,-0.39243552528215964,0.35957837416631716,0.3648086545316048,0.3805855553204639,False,2,False,
70,A3,8,0.04766100111350475,0.03958652636678677,0.875,7,-0.019848150649455658,0.19082056666573421,0.05718128611649183,0.12779488832692776,False,0,False,
71,A3,9,0.1487960217196064,0.1392996216436089,0.5555555555555556,5,-0.05782804474146608,0.16984528355704817,0.0618738907873677,0.16959195804430055,False,4,False,
72,A3,8,-0.04392813170136677,-0.008731588909172626,0.5,4,0.0428178041363698,0.4018236771554976,0.05806186889974249,0.3875484537955842,False,0,False,
73,A3,9,0.09711117067251333,0.010390888489554226,0.5555555555555556,5,0.03778997609186486,0.6049087281793999,0.15279812375063265,0.9065564089335559,False,3,False,
74,A3,8,0.03704502462983951,0.0484108749458331,0.5,4,0.1138421129063019,0.18744959716319257,0.0577484693288404,0.1667986882109468,False,0,False,
75,A3,8,-0.04256105283873175,-0.021873415955727733,0.75,6,0.13917068256557236,0.3558248296975422,0.2959282605363813,0.32573672549691957,False,2,False,
76,A3,8,-0.04131468605543756,-0.040063404325790544,0.5,4,0.13173277963852179,0.4073281960577244,0.25693114788727056,0.4754089495304702,False,0,False,
77,A3,9,0.02244112560952872,0.008155814265412089,0.7777777777777778,7,-0.2540650958703217,0.5372264965078618,0.497775668215207,0.7027675500331283,False,5,False,
78,A3,8,-0.019892363362493275,0.02751947688548447,0.5,4,-0.0164561986200855,0.31323574145048705,0.20629750120332102,0.3037065367377969,False,1,False,
79,A3,8,0.035964945356741336,0.0071918641485122625,0.75,6,-0.22539257176453273,0.39494998961217714,0.29434521232316896,0.4740853511269533,False,1,False,
80,A3,8,-0.028208593996012398,0.01566307998922161,0.5,4,-0.0293787903367983,0.5875956887847763,0.3134523371095389,0.699155114970013,False,1,False,
81,A3,8,0.00018295591782492744,0.005933376747586472,0.625,5,-0.08064479250703321,0.4060080297483467,0.2950050331527715,0.44846834563876975,False,3,False,
