channel,array_name,n_sessions,median_pairwise_r,icc,sign_concordance,n_same_sign,si_mean,si_std,si_median_abs,si_pairwise_median_delta,task_evoked,n_sessions_task_evoked,stable,tuned_stable_rank
63,A2,9,0.06965757632739612,0.04744187183931818,1.0,9,-0.7027226614344375,0.3182137119595972,0.680410724233263,0.3648623229492808,False,4,False,
64,A2,10,0.07111693199144564,0.06348888338163479,0.9,9,-0.45748855331273985,0.40619275730057586,0.41822028602272354,0.4526880289029588,False,2,False,
65,A3,10,0.06443033639181185,0.027432293323996642,0.5,5,-0.2644681502159899,0.43847100210565104,0.23983226698464605,0.48515791372351746,False,6,False,
66,A3,10,0.08476538854367806,0.1753030642107145,1.0,10,-0.5466764530136028,0.33466158402110713,0.447315164582025,0.3997066646450429,False,5,False,
67,A3,10,-0.014147059627292763,0.029006733535873214,0.5,5,0.07531051057597082,0.6897890166498591,0.5192962100178705,0.7380226492581139,False,3,False,
68,A3,9,0.056376184115166386,0.06076085302417159,0.5555555555555556,5,-0.12144668975793399,0.6090392138946615,0.40884387349815166,0.7275711903585016,False,2,False,
69,A3,10,0.04434435574388741,0.03239185445331276,0.9,9,-0.20745924565205068,0.1972078140825252,0.21663799701930975,0.20686500747940997,False,6,False,
70,A3,9,-0.054425120100737835,-0.0025743481169527038,0.5555555555555556,5,-0.27093837523213643,0.5357093092963031,0.21431466990135098,0.7114327400241949,False,0,False,
71,A3,10,0.12801194796933793,0.015798310831771627,0.6,6,0.17399196967900582,0.5727953870194923,0.2786819778607074,0.6751099627139503,False,6,False,
72,A3,9,0.03739473374554494,0.011874828271293084,0.5555555555555556,5,-0.05501079628119394,0.6642568276458539,0.5930391163554869,0.8220517561111771,False,0,False,
73,A3,10,-0.015044559891338044,0.011120269601325554,0.5,5,0.003032654356308584,0.4842416701580981,0.247987823769764,0.495975647539528,False,4,False,
74,A3,9,-0.012093431106511987,-0.019207367048894846,0.5555555555555556,5,0.12452245336720827,0.4927147378225908,0.15803585065873849,0.3655423997787973,False,1,False,
75,A3,9,-0.04711407177215615,-0.030374062620836865,0.6666666666666666,6,-0.04886838569412726,0.6994213622994675,0.5018586577861213,0.8458827132626261,False,3,False,
76,A3,9,-0.03768697491159796,-0.01770885830066023,0.5555555555555556,5,-0.006425125981565071,0.5603005376843339,0.41879057521383145,0.622541909323532,False,2,False,
77,A3,10,0.05624978182986536,0.09249405278264711,0.9,9,0.3989855927549246,0.36498169090589194,0.30492722528553545,0.41056306009231225,False,6,False,
78,A3,9,0.04141764612728291,0.03225158056937552,0.5555555555555556,5,0.08319746097308794,0.4608898376769356,0.27298464529802796,0.43323849232921663,False,3,False,
79,A3,9,-0.010619151561778515,0.01526127153661543,0.7777777777777778,7,0.32371539034085045,0.3979384005414005,0.30111737997481475,0.46993403548342494,False,4,False,
80,A3,9,0.05519529832819546,0.029430362502597434,0.6666666666666666,6,0.07786988316035075,0.5253356708208069,0.1890241131981709,0.5341035599962252,False,4,False,
81,A3,9,-0.005687653855948519,0.007840401177934312,0.5555555555555556,5,-0.0068192128513229755,0.2931768069146992,0.263683581431832,0.3097150563025829,False,5,False,
82,A3,9,0.10051713847705275,0.03710465300853122,0.6666666666666666,6,-0.2855901957538973,0.6566240498614712,0.6920222301476265,0.7463973102813461,False,1,False,
83,A3,9,0.08101983498677252,0.07018947277908326,0.7777777777777778,7,-0.21708500888792004,0.6520872676995995,0.44118494478055076,0.8856541438708765,False,4,False,
84,A3,9,0.026553492527430635,0.045330697595275554,0.8888888888888888,8,-0.39788468926987364,0.37883573259222636,0.32924961879873377,0.38260163720361595,False,5,False,
85,A3,9,-0.019076673907769372,-0.016948286025629995,0.6666666666666666,6,-0.029471294238307418,0.49162631929646533,0.1810595606511474,0.3501775432622589,False,0,False,
86,A3,9,-0.023794455412134548,-0.011097567678635567,0.6666666666666666,6,-0.09339870483888034,0.5345481019534125,0.13075791936970058,0.6918913364130599,False,2,False,
87,A3,9,0.04893750852074005,0.030824474244606517,0.6666666666666666,6,0.10505354257534129,0.4559382681268866,0.3127022963891751,0.5489735261083528,False,0,False,
88,A3,9,-0.01440568128460933,-0.002122582438623224,0.6666666666666666,6,-0.11328730370242537,0.6643995224927391,0.690921211967811,0.8386709040930937,False,0,False,
89,A3,10,0.0576465266955125,0.032287151143961045,0.6,6,0.18834056467586466,0.3230162194687438,0.3771197671327798,0.4289192231029227,False,3,False,
90,A3,9,-0.018155854414846122,-0.0061761467169381586,0.8888888888888888,8,-0.4029040085795196,0.612050140368955,0.8323472132500153,0.6819178045736525,False,1,False,
91,A3,9,0.028374047203159836,0.014231889553831771,0.6666666666666666,6,-0.05742258558072185,0.4937141869148383,0.18292294043064852,0.36687407135437455,False,1,False,
92,A3,9,-0.018981611866695107,-0.011340298810156014,0.5555555555555556,5,0.02633553729714235,0.48894916294000046,0.15403544519317494,0.3406005205689267,False,0,False,
93,A3,10,0.10415756527663338,0.11619445239941541,0.6,6,-0.052653726522409364,0.5397908800441945,0.3822853850661684,0.53171282279266,False,6,False,
94,A3,9,0.010801310980082688,-0.0024537300305646965,0.5555555555555556,5,-0.10346955793982754,0.6454572742983449,0.4556913326128561,0.8832422439947156,False,5,False,
95,A3,10,-0.05385636535117466,0.001199358960560608,0.6,6,-0.09783903893644783,0.6411547140631528,0.3191454461875428,0.8944569406477543,False,5,False,
96,A3,9,-0.050656748314411665,-0.022133487124663474,0.5555555555555556,5,-0.07689053181267745,0.4077317759889953,0.3331549953322912,0.4147750006598964,False,1,False,
97,A4,10,0.47203664439958376,0.30584870749134746,0.8,8,0.23596450213994516,0.47751058441289407,0.44651436890658125,0.3273365805836791,False,9,False,
98,A4,10,0.1869131917891814,0.16596554650891535,0.8,8,0.1285276664407667,0.45714487384180785,0.25013867783659405,0.2699668383586511,True,10,False,
99,A4,10,0.5098088005798823,0.38180059865241955,0.8,8,0.17129535151320244,0.309117421453197,0.3521384851941003,0.23769012723948202,False,9,False,
100,A4,10,0.36857689817758965,0.29423995955714544,0.9,9,0.5794482027920532,0.37557104350760945,0.7179361820504998,0.37819702695902546,False,9,False,
101,A4,10,0.37358309367371295,0.4037201458604942,0.8,8,0.5028927165224079,0.5796622654762609,0.809492471393068,0.36151219913873295,True,10,False,
102,A4,10,0.37803881287766156,0.3513037511219754,0.7,7,0.21317086944700456,0.5658840044679896,0.4733894743422292,0.5979331185370913,False,9,False,
103,A4,10,0.11243355106054308,0.23486546642457082,0.9,9,0.12356824176462036,0.13824733913796158,0.07499214997945766,0.0923413580862274,True,10,False,
104,A4,10,0.377503465386496,0.4060865503183461,0.9,9,0.49334350727935394,0.6392745088684286,0.9513477025202444,0.8092217603213941,False,8,False,
105,A4,9,0.03211930705383627,0.08132668473364356,0.8888888888888888,8,0.2422237442672439,0.36055631006144273,0.38394271763192955,0.3324130324606848,True,9,False,
106,A4,9,0.00840907422183259,-0.008794740332858932,0.5555555555555556,5,0.015402198755362787,0.36035922358560124,0.3348259543034749,0.42512626377593754,False,6,False,
107,A4,10,0.1226006795760306,0.09605199236148519,0.8,8,0.1561443855380852,0.4996014162790258,0.1640479766934846,0.6038751500436664,False,7,False,
108,A4,9,0.05467374570057511,0.032571806632494524,0.8888888888888888,8,0.6242513116648669,0.4190368459867558,0.9203523598067075,0.5816114647977972,False,4,False,
109,A4,9,-0.012041597837785002,0.003564059860312771,0.5555555555555556,5,0.01338190889273457,0.583922140967295,0.4236135298012274,0.6981549314759694,False,6,False,
110,A4,9,-0.010568591402493867,0.019852157175232206,0.5555555555555556,5,-0.04374291150748537,0.40892986276047905,0.18026102233508173,0.3437200642027658,False,7,False,
111,A4,9,0.0732273143188515,0.12658901993172503,0.7777777777777778,7,0.055837127316898924,0.1440401452386881,0.1247988147182733,0.1855203469414446,False,7,False,
112,A4,9,0.055357413697090116,0.06459327062144912,0.8888888888888888,8,0.21265129015066067,0.30238418675848244,0.14103244115703192,0.19727504462618342,False,6,False,
113,A4,10,0.5637232774992187,0.506694012998677,1.0,10,0.3851635972563529,0.2439079281682371,0.3938120366025324,0.271672989406856,True,10,True,1
114,A4,10,0.19460997637186148,0.1711275716246343,0.6,6,0.05859476632526859,0.23086785757094336,0.14602670204928658,0.27810969152906834,True,10,False,
115,A4,10,0.357269968061597,0.3886617894610617,1.0,10,0.6213217334147731,0.46408738548205286,1.0,0.9032258634143207,True,10,False,
116,A4,10,0.01951441497586123,0.24986704207165625,0.7,7,0.05705021361691618,0.46250397932635146,0.36056829235308474,0.3781073236152386,True,10,False,
117,A4,10,0.2739624368805646,0.2949328983845384,0.7,7,0.139446730658971,0.19349949385979193,0.16686998670445058,0.2153768394564043,True,10,False,3
118,A4,10,0.14411036293895116,0.1425869839795846,0.6,6,0.1740103922978509,0.2111029403511649,0.26119680161091546,0.24799328139729424,True,10,False,
119,A4,10,0.3068558744823054,0.24877081136648385,0.6,6,0.3788160138366434,0.42714650260164033,0.4890600359075527,0.5118470482779224,True,10,False,
120,A4,10,0.11743958651211021,0.15586503764662799,0.8,8,0.15571076029617328,0.4675744798164812,0.26226717843046965,0.2582698197917126,False,8,False,
121,A4,10,0.10192358256907477,0.11106884304970134,0.6,6,0.05755990564970842,0.1860157046001463,0.06087525544113906,0.09625251591587138,True,10,False,
122,A4,10,0.07745305634139903,0.12191577687709908,0.6,6,0.04407167090792968,0.48001777338411644,0.21933995881590865,0.36899645271779946,False,8,False,
123,A4,10,0.2491641033249892,0.1497399615119774,0.8,8,0.20864769173754386,0.31301646521515725,0.19972931713358344,0.24120968106087817,False,8,False,
124,A4,10,0.22381342530968817,0.22366818627954496,0.6,6,0.03880677348992049,0.27394945388589936,0.15083445961313463,0.24306359330213634,False,8,False,
125,A4,10,0.12523018092052646,0.18788249219790829,0.5,5,-0.09886310970161878,0.3168927526623868,0.09917353592268893,0.1552555648076315,False,8,False,
126,A4,10,0.5042245834818447,0.4167466383149337,0.7,7,0.020597407362501163,0.2168938331086214,0.07105035918118446,0.0742142914549882,False,8,False,
127,A4,10,0.040754759246034014,0.056888826890216,0.7,7,0.021610892880413114,0.5371410388247917,0.3522785455052566,0.4578783176409976,False,9,False,
128,A4,10,0.21318230535241853,0.14915449286920052,0.8,8,0.49060560081558435,0.36873944780503254,0.5319037876410437,0.40799550461781103,False,8,False,
129,A5,10,0.0892156872581725,0.10098385284797999,0.5,5,0.06760386384924097,0.7342998241789185,0.7298507107983979,0.996075684092556,False,8,False,
130,A5,10,0.05670646278947243,0.043863825377467025,0.5,5,0.012650819485718567,0.49800761153213013,0.27220067294789624,0.5444013458957925,False,7,False,
