channel,array_name,array_index,n_matched_sessions,delta_si_median,delta_si_mean,delta_si_std,delta_si_median_abs,si_a_median,si_b_median,si_a_median_abs,si_b_median_abs,waveform_r_median,n_pos,n_neg,n_zero,n_sign_flip,sign_flip_rate,wilcoxon_p,wilcoxon_fdr_bh_q
83,A3,2,8,0.15832376622004765,0.3203637303152505,0.40288310060388344,0.15832376622004765,-0.09693158430733345,0.11270080668647287,0.13289107152872687,0.12945474680623476,0.09110138757251346,7,1,0,5,0.625,0.0546875,0.3346875
84,A3,2,9,-0.15529656101787048,-0.27156391555457937,0.30943892978273113,0.15529656101787048,0.2519363962631071,0.09205386721804412,0.2601908064987445,0.0966398352452366,-0.04333723014353809,2,7,0,1,0.1111111111111111,0.0546875,0.3346875
85,A3,2,9,-0.17507130904772517,-0.19464850842342343,0.32242021585661884,0.17507130904772517,0.6115932742873421,0.43652196523961695,0.6115932742873421,0.5724341635135634,0.6051128452115848,3,6,0,3,0.3333333333333333,0.1640625,0.6275390625
86,A3,2,9,-0.13215061639658726,0.06134638802963938,0.4409350254063332,0.13215061639658726,0.09137152475806361,0.07226257178409352,0.1966915553981469,0.08339438243218517,0.02948614394497058,3,6,0,5,0.5555555555555556,1.0,1.0
87,A3,2,9,-0.38171221497698654,-0.3691250890464615,0.3051576657480983,0.38171221497698654,0.6857116649606821,0.1635480050395964,0.6857116649606821,0.1635480050395964,0.2215555152529762,1,8,0,2,0.2222222222222222,0.01171875,0.1629971590909091
88,A3,2,9,-0.12212867674700174,-0.17436666488125815,0.6164149861817209,0.12212867674700174,0.23073865230749085,-0.023127542765327108,0.25134530950939127,0.18286351960798408,0.03235454040750764,4,5,0,5,0.5555555555555556,0.42578125,0.8064759036144579
89,A3,2,8,-0.3533585311262682,-0.30903977626487406,0.46213918168410417,0.3533585311262682,0.38415751374950835,0.21248526245053156,0.38415751374950835,0.309948818956405,0.0670568073138875,3,5,0,3,0.375,0.1953125,0.6496263586956522
90,A3,2,8,0.0031703556168953054,-0.022514929957305117,0.17423852976002382,0.0031703556168953054,0.02126437054517208,0.007145972464069693,0.07418830333645497,0.03626989307136573,0.04743339503355937,4,4,0,5,0.625,1.0,1.0
91,A3,2,7,-0.08166393126219645,0.012433931166924431,0.430874668933874,0.08166393126219645,0.118556402497433,0.11874213490470405,0.118556402497433,0.11874213490470405,0.021528418864089013,3,4,0,0,0.0,0.9375,1.0
93,A3,2,9,-0.0747476172279817,-0.3089186714275484,0.7994810877633854,0.0747476172279817,0.14892478927094405,0.04819830109562994,0.14892478927094405,0.2861963746566376,0.2225546729574112,4,5,0,5,0.5555555555555556,0.734375,0.9603365384615384
94,A3,2,8,-0.04181544365100488,-0.10565419012566482,1.0402996901241826,0.04181544365100488,0.17375471705325057,-0.015602903035489871,0.6346682959622759,0.3270318439864847,0.2649068214001743,4,4,0,5,0.625,0.84375,1.0
95,A3,2,9,-0.005502509733660378,-0.0011576066997557356,0.3226245300418484,0.005502509733660378,0.039061381051220354,-0.03524052712580592,0.16502858728600403,0.14907130507878671,0.2546874687911136,3,5,1,4,0.4444444444444444,0.9453125,1.0
96,A3,2,6,0.1328447483492547,0.18039663177529483,0.44535260655301606,0.1328447483492547,0.009345467949782044,0.11558770044366641,0.06379856368199979,0.11558770044366641,-0.023150157143520367,4,2,0,3,0.5,0.5625,0.8934659090909091
97,A4,3,9,0.03550096138320528,0.15913258816565085,0.38739022560298897,0.03550096138320528,-0.08981363498741239,-0.0006637330079225576,0.17371055371116317,0.054312673604207114,-0.0972508043135529,6,3,0,3,0.3333333333333333,0.25,0.7083333333333334
98,A4,3,9,-0.08000061033829388,-0.1146738732614744,0.5737588615805427,0.08000061033829388,0.09254856865374479,-0.07000780378888825,0.13041235873939766,0.07000780378888825,0.2900305464028052,3,6,0,6,0.6666666666666666,0.42578125,0.8064759036144579
99,A4,3,7,0.02371809413405414,0.01968234622165224,0.059439463779789405,0.02371809413405414,-0.04974620998380389,-0.02602811584974975,0.04974620998380389,0.040527943697005145,0.09022420356783953,4,3,0,2,0.2857142857142857,0.46875,0.8243534482758621
100,A4,3,9,-0.171280471063106,-0.18613189371109193,0.3680370920051106,0.171280471063106,0.1546647451419184,-0.0022022254496045766,0.18198756057866874,0.11054042255555654,-0.02516206308034776,3,6,0,5,0.5555555555555556,0.25,0.7083333333333334
101,A4,3,9,0.04967691751512621,0.015454554097395582,0.3891943319552371,0.04967691751512621,-0.06311463572815769,0.007550876764496277,0.08091769957546245,0.06368548454987354,-0.021728989667491712,8,1,0,2,0.2222222222222222,0.12890625,0.5478515625
102,A4,3,8,0.11275653233702229,0.06066107570626918,0.38172887789114934,0.11275653233702229,-0.001433116710105686,0.0064929543714421,0.10431384761791372,0.0832894175924592,-0.05078664119397898,5,3,0,4,0.5,1.0,1.0
103,A4,3,9,-0.09808896469548237,-0.08244923162392889,0.7629317989790446,0.09808896469548237,-0.08363370618284736,0.14041381849914447,0.31765734635232035,0.2809998491530128,-0.008931700598550984,3,6,0,4,0.4444444444444444,0.734375,0.9603365384615384
104,A4,3,9,0.21917892492165877,0.15261340256278386,0.39767074619537374,0.21917892492165877,-0.03893507043829004,0.047640974885481385,0.14766876228127832,0.14268118991815268,-0.07409746835162628,6,3,0,3,0.3333333333333333,0.25,0.7083333333333334
105,A4,3,8,0.2844996713985354,0.29946233804797817,0.24993067760095194,0.2844996713985354,-0.0535893583557331,0.10215036595347651,0.0535893583557331,0.10215036595347651,0.06724018816901597,8,0,0,6,0.75,0.0078125,0.1494140625
106,A4,3,9,-0.057829819483258355,0.2610103644883188,0.6883829422784905,0.057829819483258355,0.057618626342773684,0.03245777134399652,0.5969917583042162,0.11676474334363574,0.04363994963895883,4,5,0,6,0.6666666666666666,0.49609375,0.8528353230337079
107,A4,3,9,-0.05096239402375885,0.06930898287057824,0.363779606289781,0.05096239402375885,-0.037230354455407656,0.05712967453008957,0.19587371632292108,0.2035503223538587,0.06691192670957731,3,6,0,2,0.2222222222222222,0.91015625,1.0
