n_channels,channel_ids,max_n_sessions,session_ids,coverage,min_pair_r
160,20;28;54;19;8;145;103;128;119;63;50;24;33;49;133;142;59;56;113;41;125;6;146;115;10;13;99;151;94;112;126;4;137;111;93;47;154;23;104;110;135;78;32;30;138;101;122;95;3;127;26;9;123;108;83;29;106;25;120;86;45;144;160;116;12;147;34;96;77;121;7;42;102;98;97;79;118;85;132;39;48;66;153;2;158;152;69;18;5;140;46;37;117;107;90;64;84;38;82;143;58;88;156;129;89;76;14;134;70;53;68;1;36;109;11;27;15;74;87;159;17;91;155;124;61;51;130;52;149;136;157;80;73;60;16;57;35;105;81;141;31;65;21;22;131;71;139;150;72;92;55;148;100;43;44;75;40;67;62;114,1,20210401T124246,160,1.000000
