channel,array_name,n_sessions,median_pairwise_r,icc,sign_concordance,n_same_sign,si_mean,si_std,si_median_abs,si_pairwise_median_delta,task_evoked,n_sessions_task_evoked,stable,tuned_stable_rank
25,A1,9,-0.00716956634807525,-0.007400736138378198,0.5555555555555556,5,-0.021452765204001967,0.5393771231666274,0.3019348463986673,0.5679127747836585,False,3,False,
26,A1,10,0.040555200536009785,0.22306974506989777,0.7,7,0.5128205277503983,0.6441934048109206,1.0,0.8380062752539224,False,9,False,
27,A1,10,0.20460926859124656,0.1530190920987804,0.6,6,0.19220114183879872,0.41767138762228984,0.15006341535887505,0.32310360458347986,False,7,False,
28,A1,10,0.47173249185207194,0.3307158928464842,0.8,8,-0.5995170140772469,0.6679715355144392,1.0,0.8301715696073597,True,10,False,
29,A1,10,0.08841149900235641,0.08958560293105722,0.6,6,0.25891008256440073,0.5794305621104063,0.527539329885842,0.7270414453119839,False,8,False,
30,A1,9,-0.0011319293465260945,0.0006877319782508572,0.5555555555555556,5,-0.033553793351403086,0.500888835254695,0.1529845890135959,0.4741616572053988,False,8,False,
31,A1,10,0.08049939205036799,0.16885348025460406,0.7,7,-0.1365196002770705,0.5773900394246371,0.5149181202396039,0.6419820441730271,False,9,False,
32,A1,10,0.17121272414991637,0.12806611382099123,0.7,7,0.4041008904930008,0.6382674491782125,0.9117647751634113,0.9684222724197533,True,10,False,
33,A2,9,0.007990812168951672,0.054402096058444815,0.7777777777777778,7,-0.39869337685128575,0.5968310097296192,0.6532122517805894,0.5325224526934107,True,9,False,
34,A2,9,-0.017514104698873913,-0.008291686027100287,0.7777777777777778,7,-0.29040720123414854,0.36350474636554225,0.1803787587846254,0.21655007195979092,False,8,False,
35,A2,10,0.10410874897926972,0.08608900746319245,0.7,7,-0.2195093829980046,0.31558350053031603,0.19436370793099322,0.2902047284082785,False,6,False,
36,A2,9,0.06755123554095208,0.05817752824043211,0.6666666666666666,6,-0.020164748271753817,0.43444767550956775,0.09256909475868964,0.4776043260850202,True,9,False,
37,A2,10,0.024497044002155792,-0.00013584130417351685,0.8,8,-0.18167073023446695,0.48169431406789753,0.24623871792052576,0.3376759947756425,False,3,False,
38,A2,9,0.067801571707925,0.03611492596635605,0.7777777777777778,7,0.022942020150869893,0.5005295026320111,0.3098654776240023,0.3129216673532086,False,1,False,
39,A2,9,0.215637646217562,0.19808540614223388,0.8888888888888888,8,-0.5076385959244186,0.41636403377267145,0.5882814687527892,0.42332425588185363,True,9,False,
40,A2,9,-0.008408616499806627,-0.013345120036730078,0.6666666666666666,6,-0.20889465122007453,0.6520746337570433,0.5236713364839019,0.8337413533680706,False,0,False,
41,A2,10,0.17100403311857865,0.1068440687641758,0.8,8,-0.26952663398564336,0.6261362100645037,0.5675896334165109,0.6290065839562365,True,10,False,
42,A2,9,0.019048509481190214,0.021860194804967033,0.5555555555555556,5,0.10394592150505079,0.6529760850321027,0.5683696600440795,0.7438751611697894,False,2,False,
43,A2,9,0.015293879872243368,0.02268335446762213,0.7777777777777778,7,-0.03959784482835369,0.6125261507209104,0.4392624033951896,0.6413635640857829,False,5,False,
44,A2,9,-0.020037652993167045,0.017742621063410846,1.0,9,-0.5590710752328851,0.33534710810690427,0.45925024593142094,0.4154514433009759,False,0,False,
45,A2,9,0.012485407455683165,-0.0017003554515718044,0.8888888888888888,8,-0.11775416543022235,0.4938716686273095,0.11933232914278054,0.38270324364039593,False,1,False,
46,A2,9,0.033431902585217,0.020946383206536034,0.5555555555555556,5,-0.17956120892344982,0.6448777393067809,0.25796986877305955,0.8224195750828596,False,2,False,
47,A2,9,0.04839350623066037,0.07330673237051674,0.5555555555555556,5,0.1018826500153746,0.6180378559963513,0.3215083300783542,0.8092268734229201,False,1,False,
48,A2,9,-0.017203061973032743,0.0038710076980899436,0.7777777777777778,7,-0.3414382145917104,0.5712992319069428,0.4378049354056988,0.7816118956349163,False,2,False,
49,A2,9,0.4257003743187593,0.3720590447713831,1.0,9,-0.6299342264761022,0.2587951442237982,0.5984002171920455,0.33601419470286586,True,9,False,1
50,A2,9,-0.0008411443806227914,-0.004155186383427835,0.6666666666666666,6,-0.0705873400023528,0.2979254533937212,0.1258204181428454,0.2403333132614015,False,3,False,
51,A2,9,-0.0292789350842666,-0.020841592527160696,0.7777777777777778,7,-0.3696308393812407,0.47139603825245646,0.2799386565362019,0.6069973377597256,False,4,False,
52,A2,9,0.03573491322797372,0.07573014369518224,0.5555555555555556,5,-0.02125852093949416,0.48189215251442313,0.1761091225030817,0.4366960153770238,False,6,False,
53,A2,10,0.041737105253061645,0.04803536004509107,0.7,7,-0.0838262713379699,0.5484252610263366,0.27959609902204846,0.6392607986403336,False,3,False,
54,A2,9,0.533833778050099,0.4984367278210504,0.7777777777777778,7,0.14150077057845598,0.18099342620999873,0.09903271562350173,0.20320303296016748,True,9,True,
55,A2,10,0.28406114324506687,0.4256776880144384,1.0,10,-0.3337776395509824,0.14844022301478174,0.3254093049142457,0.1624183383674979,True,10,False,4
56,A2,9,0.06923833898681879,0.043939453187778844,0.6666666666666666,6,-0.21656739008388598,0.5393886689710117,0.348993784840366,0.49174525106117667,False,8,False,
57,A2,10,0.03314860220973113,-0.0012388844460257046,0.6,6,-0.18740276012477292,0.5252074328232136,0.44522672612104774,0.5826314916780635,False,9,False,
58,A2,9,0.10067667532369565,0.09255698851757375,0.6666666666666666,6,0.10098713189627495,0.8147471612944601,0.9608799217765551,0.9804399608882776,False,1,False,
59,A2,10,0.10950793223821267,0.070487966158746,0.8,8,-0.6086856028162587,0.5086823100258532,0.9105041924174432,0.43182839096559267,False,8,False,
60,A2,9,-0.02604335225969111,-0.022979438017932927,0.5555555555555556,5,0.13743552083261268,0.46984324602410193,0.2046396947164502,0.2198991332391978,False,1,False,
61,A2,9,-0.006948808552887482,-0.007258038395799798,0.5555555555555556,5,-0.21273066730415155,0.6415706026227715,0.551638741183703,0.7267963344570858,False,1,False,
62,A2,10,-0.017622396346491535,0.006201741758864374,0.8,8,-0.14541340873617242,0.5128503853475892,0.1781159998983292,0.4964922304196085,False,4,False,
63,A2,9,0.026285424034229208,0.007107595269026373,1.0,9,-0.6604037233334669,0.365308031128789,0.9208708580540804,0.6437502370122065,False,4,False,
64,A2,10,0.023146090920310964,0.051865935753291764,0.5,5,-0.16500932103999177,0.4380112097740452,0.14776625208460586,0.2626835285771086,False,4,False,
65,A3,10,-0.0012223917238571931,-0.009903147274769406,0.6,6,-0.08232222935293035,0.767441400881302,0.9106691414005588,1.0738398709170938,False,8,False,
66,A3,10,0.12458440915180041,0.20520479436040207,0.9,9,-0.3753695429294407,0.5686821601059752,0.4757130132605544,0.6454170647177697,False,5,False,
67,A3,10,0.05039940091214535,0.022723732385558394,0.6,6,-0.1004840986365989,0.4753611003455315,0.2274448457280826,0.5681622427096955,False,2,False,
68,A3,9,0.004006281312008013,-0.008601910518312833,0.5555555555555556,5,0.1677095247367721,0.5054534924231842,0.32508960134928705,0.5068459952620799,False,1,False,
69,A3,10,-0.03282807833613327,-0.0299426612373625,0.5,5,-0.08411329384658296,0.5351674838026007,0.21479464374045038,0.6949326077172507,False,5,False,
70,A3,9,0.03541640852380468,0.015672508635116364,0.5555555555555556,5,0.016002072608131343,0.6745602883040824,0.28452997320353046,0.9539387775062169,False,0,False,
71,A3,10,0.03876699421206537,0.03788559702702088,0.7,7,0.22774068862105762,0.5348048095443679,0.4926546480963344,0.5808703405407334,False,5,False,
72,A3,9,-0.007461119197550926,-0.021781797323590004,0.5555555555555556,5,-0.0990302163805387,0.4511632050563642,0.14774352120679565,0.5988594770368902,False,1,False,
73,A3,10,0.06020443105967137,0.047305792481178846,0.7,7,-0.29471968196322923,0.4210938510243449,0.22125179454256616,0.4408003197115926,False,4,False,
74,A3,9,0.08339311120317576,0.06116714570289629,0.5555555555555556,5,-0.14921922033495336,0.3837506230912371,0.21249236892943066,0.3487281937755755,False,0,False,
75,A3,9,-0.009842857648096224,0.001990856488860261,0.5555555555555556,5,0.13551835994109232,0.6271216314400053,0.37037749555989924,0.8113799325042698,False,3,False,
76,A3,9,0.03319667157426537,-0.01531802702292582,0.5555555555555556,5,0.012468116145017773,0.6498372015566881,0.40783764651534254,0.7793636366129957,False,5,False,
77,A3,10,0.05382019420836508,0.030338192363690526,0.7,7,0.035046534368448914,0.5141688220123612,0.28499866635964477,0.5619033531788802,False,7,False,
78,A3,9,-0.04931699094799472,-0.004132129217342302,0.5555555555555556,5,0.2770112095079743,0.534453071427125,0.1053475768846569,0.7408713533950082,False,4,False,
79,A3,9,-0.0031602426825007553,0.02170472836449034,0.5555555555555556,5,-0.03478851767319605,0.708199679059348,0.4641634491786185,0.7490597529126741,False,3,False,
80,A3,9,0.039599664546772044,0.01582649016411151,0.7777777777777778,7,0.3149164085710378,0.6251248013912103,0.6643911770813204,0.7564513809796473,False,3,False,
81,A3,9,-0.006349378033416522,-0.008012347701779445,0.6666666666666666,6,-0.01177814579990754,0.5544267519783469,0.2455597851564645,0.6568389071870673,False,6,False,
