session_id,channel,array_name,si_a,si_b,delta_si,waveform_r,sign_a,sign_b,sign_flip,task_evoked_a,task_evoked_b
20210204T131620.A_Elmo.B_DL.SCP_01,1,A1,-0.6105893974654308,-0.08938080536157003,0.5212085921038608,-0.029757611928762532,-1,-1,0,1,0
20210204T131620.A_Elmo.B_DL.SCP_01,2,A1,-0.3109727123867279,-0.9352002053214503,-0.6242274929347225,-0.16470026175260077,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,3,A1,-0.18213578821805168,0.11743764796267665,0.29957343618072835,0.16535560161145707,-1,1,1,1,0
20210204T131620.A_Elmo.B_DL.SCP_01,4,A1,-0.05081654122887631,0.090963047099208,0.1417795883280843,-0.10867841682040491,-1,1,1,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,5,A1,-0.3129092557896344,0.4725067061522152,0.7854159619418496,0.288617827877345,-1,1,1,1,0
20210204T131620.A_Elmo.B_DL.SCP_01,6,A1,0.3392777192417142,-0.36532978267008653,-0.7046075019118008,-0.18359585771702297,1,-1,1,1,0
20210204T131620.A_Elmo.B_DL.SCP_01,7,A1,-0.1912034379079536,0.5261471072347103,0.7173505451426638,0.30829759582268285,-1,1,1,1,0
20210204T131620.A_Elmo.B_DL.SCP_01,8,A1,-0.16100351873150828,-0.012843688015095585,0.1481598307164127,0.17673072574356882,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,9,A1,0.14033794035132763,-0.04204164625864249,-0.1823795866099701,0.10981758868173208,1,-1,1,1,0
20210204T131620.A_Elmo.B_DL.SCP_01,10,A1,-0.1899133868398901,-1.0,-0.8100866131601099,0.16149742195901284,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,11,A1,-0.01971516922411639,-1.0,-0.9802848307758836,0.227869388336022,-1,-1,0,1,0
20210204T131620.A_Elmo.B_DL.SCP_01,12,A1,-0.1398340128120465,-0.12970180525576155,0.010132207556284939,0.21650084642885928,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,13,A1,0.05473242077799981,-1.0,-1.0547324207779998,0.29274794593689085,1,-1,1,1,0
20210204T131620.A_Elmo.B_DL.SCP_01,14,A1,-0.2171556819695038,-0.15145966419041154,0.06569601777909226,0.24173844237840994,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,15,A1,0.7754254255931239,-0.9023227177527722,-1.677748143345896,-0.06017192313219429,1,-1,1,1,0
20210204T131620.A_Elmo.B_DL.SCP_01,16,A1,-0.36709951860302076,-0.004468199644668002,0.36263131895835277,0.029985364500303147,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,17,A1,-0.4345090430372151,1.0,1.4345090430372152,0.2018094796003688,-1,1,1,1,0
20210204T131620.A_Elmo.B_DL.SCP_01,20,A1,-0.4142056403769897,-0.2271246206040568,0.1870810197729329,0.47491961354862233,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,21,A1,-0.16451529586665764,-0.5810813974140487,-0.4165661015473911,0.13643219932764847,-1,-1,0,1,0
20210204T131620.A_Elmo.B_DL.SCP_01,24,A1,0.5839177584461368,0.35752136540558743,-0.22639639304054937,0.2621477982910251,1,1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,26,A1,1.0,1.0,0.0,0.6543705519891746,1,1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,27,A1,-0.07891256382278974,1.0,1.0789125638227897,-0.19780938521502237,-1,1,1,1,0
20210204T131620.A_Elmo.B_DL.SCP_01,28,A1,-1.0,-0.6027860570513931,0.3972139429486069,0.48984305286557833,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,29,A1,-0.570724012351436,-1.0,-0.429275987648564,0.24617195211648238,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,31,A1,-0.6430187587914817,-0.6992584090839953,-0.05623965029251354,-0.1392819676867548,-1,-1,0,1,0
20210204T131620.A_Elmo.B_DL.SCP_01,32,A1,-0.16593568877811024,-0.14010159003904066,0.025834098739069583,-0.12050170647608759,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,35,A2,-0.32259940235002843,-0.15512111680364984,0.16747828554637859,-0.3034052434472379,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,37,A2,-0.22652808557567047,-0.3140306728158821,-0.08750258724021162,0.20527801528218734,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,41,A2,-0.37099341604376346,-0.26332828425226434,0.10766513179149911,0.16633905393455128,-1,-1,0,1,0
20210204T131620.A_Elmo.B_DL.SCP_01,53,A2,-0.20207889390447856,0.08080479350295666,0.2828836874074352,0.17739020187625923,-1,1,1,1,0
20210204T131620.A_Elmo.B_DL.SCP_01,55,A2,-0.4267300083681019,-1.0,-0.5732699916318982,0.6424101307217485,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,57,A2,-1.0,0.0346908048544476,1.0346908048544476,-0.1556423720557439,-1,1,1,1,0
20210204T131620.A_Elmo.B_DL.SCP_01,59,A2,-0.8568070486744147,-0.6257700779200902,0.2310369707543245,0.2537228863630429,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,62,A2,-0.3096757811801388,-0.06463209935140818,0.2450436818287306,-0.1760843414044594,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,64,A2,0.02824176652567408,0.49781364381447263,0.46957187728879857,0.32193737119914917,1,1,0,1,0
20210204T131620.A_Elmo.B_DL.SCP_01,65,A3,0.23957809745895708,-0.21764027484996565,-0.4572183723089227,0.5398767139840014,1,-1,1,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,66,A3,-0.5968430912388784,-1.0,-0.40315690876112165,0.7234313850637536,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,67,A3,0.616293775134701,1.0,0.38370622486529904,0.596996861915857,1,1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,69,A3,0.13783801972101592,-0.2755985619942426,-0.41343658171525854,0.5732479065870388,1,-1,1,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,71,A3,0.9346142441049045,-0.029523769760247832,-0.9641380138651523,0.7119693434194486,1,-1,1,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,73,A3,0.1515067458948539,-0.529180132483593,-0.6806868783784469,0.6112314063648165,1,-1,1,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,77,A3,0.13800883004484807,-0.04753972191635404,-0.18554855196120212,0.7019316828170518,1,-1,1,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,89,A3,0.6959932221272569,1.0,0.3040067778727431,0.7261438962716649,1,1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,93,A3,0.5514068068334163,0.8163862128491834,0.2649794060157672,0.5041549356907999,1,1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,95,A3,0.3102019140892581,-1.0,-1.3102019140892582,0.557828288111728,1,-1,1,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,97,A4,0.06168774913215746,0.7252582144859586,0.6635704653538012,0.3994439361326207,1,1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,98,A4,-0.12278918849517897,-1.0,-0.877210811504821,0.08511409980213744,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,99,A4,-0.11300442370415832,0.2954932434732442,0.4084976671774025,-0.3473197147881503,-1,1,1,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,100,A4,0.14349806311210184,0.47129992591543324,0.3278018628033314,0.19224512117813747,1,1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,101,A4,0.07889920309776717,1.0,0.9211007969022328,0.20411504554996368,1,1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,102,A4,-0.21718476381903384,-1.0,-0.7828152361809662,0.5263890826972744,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,103,A4,-0.3443468499477436,-1.0,-0.6556531500522564,0.5830958637810368,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,104,A4,-0.3614000829114123,1.0,1.3614000829114123,-0.0060990254136970715,-1,1,1,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,107,A4,-0.14710824263992564,-0.2964512436107411,-0.14934300097081546,0.30116014862843676,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,113,A4,0.2357662576944612,0.5251998640751402,0.289433606380679,0.7338083358104489,1,1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,114,A4,0.03289855918388538,1.0,0.9671014408161146,0.3195455581080593,1,1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,115,A4,0.47751410631441366,1.0,0.5224858936855863,0.7220820826430753,1,1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,116,A4,-0.1584805420312651,0.24120295440015968,0.39968349643142476,0.20722592717729169,-1,1,1,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,117,A4,-0.3857947855551328,-0.35762695011486384,0.028167835440268962,0.3638263059373632,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,118,A4,-0.19187254020916927,-0.05226644244064387,0.1396060977685254,0.25656168302364635,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,119,A4,-0.2916510219629163,-1.0,-0.7083489780370837,0.3242085540848911,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,120,A4,-0.8785334512613906,0.006959825230827267,0.8854932764922179,0.3933474484147172,-1,1,1,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,121,A4,0.024272246151651654,0.1159192145004942,0.09164696834884253,-0.2678627901737066,1,1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,122,A4,-0.23178486671399398,-0.039463451651120085,0.1923214150628739,0.14424899675161929,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,123,A4,-0.2873114393568625,-0.42250270658450795,-0.13519126722764546,0.6881884284083958,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,124,A4,-0.3973252539319424,-0.21178118819941597,0.18554406573252644,0.41447893452605367,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,125,A4,-0.28362073543653565,-0.11223004566571328,0.1713906897708224,0.25124423818679453,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,126,A4,-0.2091535358263364,-0.05116506449830583,0.15798847132803057,0.3571619452343887,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,127,A4,-0.10469730176014129,-0.1360843516893686,-0.03138704992922732,0.32447982576449075,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,128,A4,-0.15590440579504036,-0.08251088389196615,0.07339352190307422,0.12551775847465174,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,129,A5,-0.16680634187840687,-1.0,-0.8331936581215931,-0.015309537690963132,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,130,A5,0.1417707282335875,0.09965973312035074,-0.04211099511323675,0.5059528550343538,1,1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,131,A5,-0.0659035652724599,-1.0,-0.9340964347275401,0.2632953613777733,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,132,A5,1.0,0.33272615189409777,-0.6672738481059022,0.4733836936745355,1,1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,133,A5,-0.08526443500558996,-0.6793809846779811,-0.5941165496723911,0.1400260686357029,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,134,A5,0.15383597861777967,0.7884377529207185,0.6346017743029388,0.3297560611062915,1,1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,135,A5,-0.5265447794787149,-0.8038608142387331,-0.2773160347600182,0.5809877222330094,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,136,A5,0.15348010657964034,0.10997958224492022,-0.043500524334720125,0.037882353996560196,1,1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,137,A5,-0.4155786652508451,-0.9128184584401625,-0.49723979318931744,0.05940780095716344,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,143,A5,-1.0,-0.5044284662644254,0.4955715337355746,0.33762365088453816,-1,-1,0,1,0
20210204T131620.A_Elmo.B_DL.SCP_01,145,A5,-0.016624742748233983,-0.3236428650981928,-0.3070181223499588,0.3459892499496936,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,146,A5,-0.7124759476599388,-0.29137917372989863,0.4210967739300402,0.10400236669201733,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,147,A5,-0.8284871265725781,-0.40241863772858233,0.42606848884399573,-0.028783467088351337,-1,-1,0,1,0
20210204T131620.A_Elmo.B_DL.SCP_01,149,A5,-0.4849583363134387,-0.4361992352952057,0.048759101018233,0.04471884632404869,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,150,A5,-0.3460082876186458,-1.0,-0.6539917123813541,-0.013308801061832142,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,151,A5,-0.15119059197506796,0.21054463221609324,0.3617352241911612,0.2625054086103068,-1,1,1,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,152,A5,-0.46876918636500126,-0.0828068869972759,0.38596229936772536,0.23796904010033829,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,153,A5,-0.18986206342333797,0.25517889237431773,0.4450409557976557,0.35949260055246296,-1,1,1,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,154,A5,-0.09722649620243085,-0.2562375604529153,-0.15901106425048445,0.05520142265858733,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,158,A5,-0.3568229457155911,-0.5170014518998842,-0.16017850618429313,-0.21782117544375024,-1,-1,0,1,0
20210204T131620.A_Elmo.B_DL.SCP_01,159,A5,-0.398841280839627,-0.007738822714021249,0.39110245812560573,-0.016869805287415263,-1,-1,0,1,1
20210204T131620.A_Elmo.B_DL.SCP_01,160,A5,-0.018025685801819864,-0.16613343879966413,-0.14810775299784426,-0.10958435467280808,-1,-1,0,1,0
