channel,array_name,n_sessions,median_pairwise_r,icc,sign_concordance,n_same_sign,si_mean,si_std,stable
46,A2,10,0.1147514083472718,0.038847562925968394,0.9,9,-0.001458285121764406,0.0013500938375042024,False
47,A2,10,0.09873420304066031,0.036429385832644476,0.7,7,-0.0015666226584812829,0.0016627508490791446,False
48,A2,10,-4.494440889277803e-05,-0.021994127330291314,0.8,8,-0.001066501350907406,0.0014522416688980708,False
49,A2,10,0.4193465128883354,0.06451325518918127,1.0,10,-0.005080884011323754,0.001960922978978398,False
50,A2,10,0.09813398846384054,-0.004230744527588833,0.6,6,-2.3925918456873e-06,0.0009815821160247126,False
51,A2,10,0.08039629757197166,0.034077475203104536,0.7,7,-0.0007140916000641039,0.0012919537216189826,False
52,A2,10,0.1680529434659766,0.022840777134397326,1.0,10,-0.0028829853637764294,0.0018056353015859263,False
53,A2,10,-0.015178410401430024,-0.011960694830363714,0.8,8,-0.0010902941403825792,0.0016267682445462793,False
54,A2,10,0.02842826668365312,0.14250863334979239,0.6,6,-0.003667409485122967,0.006614709885481503,False
55,A2,10,0.3158763162978249,0.11649867318472111,0.8,8,-0.001370872396945064,0.001738120786731543,False
56,A2,10,0.10896470651622418,0.013658727244027358,0.7,7,-0.0014872348714014467,0.0016712726850404984,False
57,A2,10,-0.02573178397843774,-0.0019157821913157879,0.7,7,-0.0007178389910905561,0.0010029494460708848,False
58,A2,10,-0.005498948826876167,-0.004213379497484124,0.6,6,-9.929739349778789e-06,0.000899238977407875,False
59,A2,10,0.14238174773104276,0.03376440938029129,0.7,7,-0.0019478084436739805,0.0020145362156371205,False
60,A2,10,-0.02349484420469308,0.015766222827813425,0.7,7,-0.0011688538085230461,0.002281543423039917,False
61,A2,10,0.03646838305218493,0.036829961077173456,0.8,8,-0.0007482333683391105,0.0013376985140114129,False
62,A2,10,0.08632952326624586,0.004399045519909616,0.8,8,-0.0013702697167636696,0.0012756897378899438,False
63,A2,10,0.19070884932545554,0.03192112922539217,1.0,10,-0.0038277580358587254,0.002373293517187639,False
64,A2,10,0.10452970425191344,-0.0070447737213408836,0.9,9,-0.0009883962763353855,0.0011504163125824684,False
65,A3,10,-0.013734028469663866,-0.010212728115781534,0.5,5,-0.0006491910222487348,0.004800159340940883,False
66,A3,10,-0.01384917752161272,-0.019042444591703275,0.8,8,-0.0011948688887167523,0.0015150589877178185,False
67,A3,10,-0.014734941667209019,-0.02713536272141464,0.7,7,-0.0011939804634839087,0.002539947882769783,False
68,A3,10,-0.02789551129992823,-0.011134878605082273,0.6,6,-0.0005434382959326608,0.001712797913278435,False
69,A3,10,0.016365011280167215,0.06037833285713832,0.6,6,-0.0012714023357363968,0.0019776074526120548,False
70,A3,10,0.02442822948996283,0.028119257010749635,0.6,6,-0.0015755688990769252,0.004535088537125401,False
71,A3,10,-0.0067033694369438455,-0.0021008793269168984,0.8,8,0.003863499684587151,0.013241677962566176,False
72,A3,10,-0.018307532686150943,0.004600774932521599,0.5,5,-0.0019682806249704823,0.006608023789643863,False
73,A3,10,-0.016429211623211815,0.0008848182179373231,0.9,9,-0.0019595001389937565,0.0017846254519853551,False
74,A3,10,0.04384741915656158,-0.004256990583606547,0.8,8,-0.00165719177217491,0.0016394807130874676,False
75,A3,10,-0.009175661128930476,-0.026584871279094816,0.8,8,-0.0009277792965603849,0.001290990032707519,False
