channel,array_name,array_index,n_matched_sessions,delta_si_median,delta_si_mean,delta_si_std,delta_si_median_abs,si_a_median,si_b_median,si_a_median_abs,si_b_median_abs,waveform_r_median,n_pos,n_neg,n_zero,n_sign_flip,sign_flip_rate,wilcoxon_p,wilcoxon_fdr_bh_q
46,A2,1,9,0.829272279797346,0.6276738807890117,0.5768312102130693,0.829272279797346,-0.06986413006608184,0.5977822778017254,0.17943917472830775,0.7879034771612149,0.05087718258498148,8,1,0,4,0.4444444444444444,0.02734375,0.517578125
47,A2,1,9,0.0,-0.044682190150612415,0.3345829802589081,0.0,0.6611660190837141,0.6788551802163527,0.6611660190837141,0.6788551802163527,0.5932866634479673,2,4,3,0,0.0,0.6875,1.0
48,A2,1,8,-0.10727009699574534,-0.19014960276643314,0.5061863765452337,0.10727009699574534,0.10065729411332686,-0.048667062148183685,0.21146720742399316,0.2169847627249522,0.16984359170784757,2,5,1,3,0.375,0.296875,0.9375
49,A2,1,9,-0.11895113635821278,-0.15623295082608635,0.18788382604527326,0.11895113635821278,0.14662172215910999,0.042956320327758694,0.14662172215910999,0.04778121221881941,0.1122854275870919,2,6,1,5,0.5555555555555556,0.0546875,0.54345703125
50,A2,1,9,-0.21751992476182674,-0.4096728536324761,0.7370419789433462,0.21751992476182674,0.36380064500643655,0.04179718711932821,0.7314326412699288,0.1462807202446098,-0.016437026125086452,2,7,0,5,0.5555555555555556,0.12890625,0.81984375
51,A2,1,9,0.1355456831537673,0.20929371580101253,0.4059859925102993,0.1355456831537673,-0.02145219297439215,-0.053593566489600813,0.15014226023268523,0.11409349017937515,0.05517417742836795,5,3,1,5,0.5555555555555556,0.3125,0.9375
52,A2,1,9,-0.15199901753593004,-0.24561710741222115,0.6047155582794266,0.15199901753593004,0.6914499733176556,0.4346587590450934,0.6914499733176556,0.4346587590450934,0.13267969574051933,2,6,1,4,0.4444444444444444,0.1953125,0.86953125
53,A2,1,9,-0.08618582329406801,-0.08659401687877227,0.6434681785823828,0.08618582329406801,0.20305144172686704,0.20484630572211557,0.4753170350266857,0.3677023173475794,0.17142098871034162,3,5,1,3,0.3333333333333333,0.7421875,1.0
54,A2,1,8,-0.3543844585390993,-0.41980116113243515,0.446067408892363,0.3543844585390993,0.5053092596276699,0.05805126324664166,0.5053092596276699,0.2489328192342979,0.12217215657325553,2,6,0,3,0.375,0.0390625,0.517578125
55,A2,1,9,0.18690492017889745,0.2452666336784636,0.4634535426080031,0.18690492017889745,-0.14895987522033352,0.3305270553615233,0.22630959690982108,0.34029721625069576,0.06940466333166072,7,2,0,3,0.3333333333333333,0.12890625,0.81984375
56,A2,1,6,0.30962510840678614,0.15185490889977013,0.6800820278068512,0.30962510840678614,-0.48615527552425525,-0.13174680421350132,0.5495333604008501,0.13174680421350132,0.2508659014631538,3,3,0,2,0.3333333333333333,0.84375,1.0
57,A2,1,9,0.17287944195525962,0.2763213228668953,0.5469350227258084,0.17287944195525962,-0.6565209393400071,-0.008557449270400936,0.6565209393400071,0.43521676364389156,0.12560832622746887,5,2,2,4,0.4444444444444444,0.296875,0.9375
58,A2,1,9,-0.29057203762068934,-0.024438029573862836,0.9765414511596668,0.29057203762068934,0.3210418270190271,0.03596588767772174,1.0,0.10191210182447784,-0.05594077144147015,3,6,0,5,0.5555555555555556,0.91015625,1.0
59,A2,1,9,0.001149339143911715,0.02827046853990449,0.1901316768920365,0.001149339143911715,0.0751172791584815,0.08310870025758071,0.28101956125587807,0.08310870025758071,0.18930586190537219,5,3,1,1,0.1111111111111111,0.7421875,1.0
60,A2,1,9,0.05543188742320734,-0.0774873211256737,0.6676520805188184,0.05543188742320734,0.044928338582451384,0.08548348064908445,0.1290148600868401,0.1847513464800444,0.09407145754846802,5,3,1,4,0.4444444444444444,1.0,1.0
61,A2,1,7,0.0,-0.36470595216404755,0.7217865124809321,0.0,0.6266802822960458,0.1418763839375736,0.6266802822960458,0.48310865991830304,0.5457839771503674,3,3,1,2,0.2857142857142857,0.5625,1.0
62,A2,1,9,0.009347667457748066,0.08422255303295448,0.2460534463755494,0.009347667457748066,-0.19362830632185665,-0.21282379302984078,0.29444323064977884,0.2195131830673986,0.4865918053553489,5,4,0,1,0.1111111111111111,0.49609375,1.0
63,A2,1,9,0.40022029967779493,0.470944829827313,0.35639370138674936,0.40022029967779493,0.08715699311856334,1.0,0.09450058731081819,1.0,0.3988975231995211,8,0,1,2,0.2222222222222222,0.0078125,0.517578125
64,A2,1,9,0.0,-0.01625209950889153,0.6046338274283367,0.0,-1.0,-0.9024221340113373,1.0,0.9024221340113373,0.664472156043861,4,3,2,2,0.2222222222222222,1.0,1.0
65,A3,2,9,0.0,-0.2730015563366927,0.42632326192562037,0.0,-0.015630183670913726,-0.03821891347703974,0.28956131101169574,0.15093139778081704,0.34859802469690293,3,4,2,1,0.1111111111111111,0.296875,0.9375
66,A3,2,8,-0.06475641254400465,-0.17369296657464614,0.603943395471025,0.06475641254400465,0.08150466538390305,0.0167482528398984,0.28244371233977716,0.13716362258447623,0.7337103987508958,3,5,0,2,0.25,0.546875,1.0
67,A3,2,6,0.0,-0.3886274662081377,0.7423183737751198,0.0,0.7297861104019444,0.3145617172185015,0.7297861104019444,0.7729144961843345,0.5178619267154536,2,2,2,2,0.3333333333333333,0.625,1.0
