session_id,channel,array_name,si_a,si_b,delta_si,waveform_r,sign_a,sign_b,sign_flip,task_evoked_a,task_evoked_b
20210219T145809.A_Elmo.B_DL.SCP_01,89,A3,-0.038654328943013676,0.060863945429183865,0.09951827437219754,-0.286385189312296,-1,1,1,0,0
20210219T145809.A_Elmo.B_DL.SCP_01,90,A3,-0.8323472132500153,-0.21376983477468395,0.6185773784753313,0.12834102044510723,-1,-1,0,0,0
20210219T145809.A_Elmo.B_DL.SCP_01,91,A3,-0.1308512452090521,0.0012708247188358097,0.13212206992788791,-0.1927925639049294,-1,1,1,0,1
20210219T145809.A_Elmo.B_DL.SCP_01,92,A3,-0.01467890340961241,-0.2601814277942954,-0.24550252438468295,-0.18151225581842415,-1,-1,0,0,0
20210219T145809.A_Elmo.B_DL.SCP_01,93,A3,0.24921955027336445,0.10201624778140106,-0.1472033024919634,0.19320642761116621,1,1,0,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,94,A3,0.14566544853085317,-0.15942778506589195,-0.3050932335967451,0.03603365149701587,1,-1,1,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,95,A3,0.05862102003121982,-0.009137985032441034,-0.06775900506366085,0.06628769470767655,1,-1,1,0,1
20210219T145809.A_Elmo.B_DL.SCP_01,96,A3,0.006986655358763449,0.025505389147639227,0.01851873378887578,0.27826514753972276,1,1,0,0,0
20210219T145809.A_Elmo.B_DL.SCP_01,97,A4,0.3178665358046121,0.2971628789233571,-0.020703656881255028,0.3837715132495155,1,1,0,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,98,A4,0.06850133707812169,-0.006902400172064186,-0.07540373725018587,0.37301080402409237,1,-1,1,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,99,A4,0.25732312496267634,0.11821104321476612,-0.13911208174791023,0.6181851855063141,1,1,0,1,1
20210219T145809.A_Elmo.B_DL.SCP_01,100,A4,0.7776022901908616,0.5882123115589676,-0.189389978631894,0.39694284969543175,1,1,0,1,1
