channel,array_name,n_sessions,median_pairwise_r,icc,sign_concordance,n_same_sign,si_mean,si_std,si_median_abs,si_pairwise_median_delta,task_evoked,n_sessions_task_evoked,stable,tuned_stable_rank
82,A3,9,0.7551189564827001,0.5183229980523554,1.0,9,0.8450210847325484,0.1893611343460813,1.0,0.1853756083637722,True,9,True,2
83,A3,8,0.013863261804967966,0.004747575523162808,0.75,6,0.11925795830785903,0.14310785671835738,0.12945474680623476,0.17974398494777383,False,4,False,
84,A3,9,0.03330578532226932,0.031733696625682026,0.6666666666666666,6,-0.00571824688325126,0.228417366102736,0.0966398352452366,0.12711532969316675,False,6,False,
85,A3,9,0.5022020012115012,0.3490935943696675,0.6666666666666666,6,0.3127232640048134,0.560847894233373,0.5724341635135634,0.6076443042207622,True,9,False,
86,A3,9,0.11126616727023776,0.0673307704489628,0.6666666666666666,6,0.16617157025237173,0.32377171838260843,0.08339438243218517,0.22618309273716689,False,8,False,
87,A3,9,0.1691712015107243,0.09595781944093823,0.7777777777777778,7,0.25342330828925935,0.2576370836609864,0.1635480050395964,0.23059619550838445,False,8,False,
88,A3,9,0.06623025672627902,0.05498395034695095,0.5555555555555556,5,0.1179695086244895,0.3888906948371554,0.18286351960798408,0.3582963482832797,False,3,False,
89,A3,8,0.03471363824323353,-0.007343665251747473,0.75,6,0.05679727050401036,0.4540687382470894,0.309948818956405,0.3730512228442985,False,1,False,
90,A3,8,-0.01979776828259755,-0.02930729856546874,0.625,5,0.01627020108114132,0.11783235912791121,0.03626989307136573,0.11245478774772877,False,1,False,
91,A3,7,-0.05315592265296868,0.016197736228947733,1.0,7,0.24573750207301978,0.325518082507072,0.11874213490470405,0.18492888088341497,False,0,False,
93,A3,9,0.1377883207413779,0.08549561907882573,0.5555555555555556,5,0.060295391111848416,0.5294641433437698,0.2861963746566376,0.7217319811257816,False,7,False,
94,A3,8,-0.04733395879560295,0.006152515068185201,0.625,5,-0.0031074873151817894,0.5519965324903127,0.3270318439864847,0.6447040607666852,False,3,False,
95,A3,9,0.7377589455208391,0.5786519804408753,0.6666666666666666,6,-0.20704238003853653,0.35009553630604034,0.14907130507878671,0.37155871171933563,True,9,False,
96,A3,6,-0.1405334853810863,-0.014445321431476104,0.6666666666666666,4,0.26722575682053745,0.35841235354985596,0.11558770044366641,0.33716897820000075,False,1,False,
97,A4,9,0.06088277206374165,0.03180486610439995,0.5555555555555556,5,-0.027216598334553286,0.15392601787190044,0.054312673604207114,0.1347471797037256,False,3,False,
98,A4,9,0.32246970994608337,0.2929978500950327,0.6666666666666666,6,-0.16296535261247896,0.26485861473553757,0.07000780378888825,0.145141441658227,False,8,False,
