session_id,channel,array_name,si_a,si_b,delta_si,waveform_r,sign_a,sign_b,sign_flip,task_evoked_a,task_evoked_b
20230609T101610.A_Curius.B_VC.SCP_01,1,A1,-0.05324311110729447,0.08519763935217424,0.13844075045946871,-0.16447851240212708,-1,1,1,1,1
20230609T101610.A_Curius.B_VC.SCP_01,4,A1,0.2969992763093471,0.13875339698920544,-0.15824587932014164,0.16460704760648,1,1,0,1,1
20230609T101610.A_Curius.B_VC.SCP_01,6,A1,0.0016993200420585806,-0.04106898739600363,-0.04276830743806221,0.1128814935895534,1,-1,1,1,0
20230609T101610.A_Curius.B_VC.SCP_01,8,A1,-0.20668250851879852,0.5779007069604365,0.784583215479235,-0.21438197938972922,-1,1,1,0,1
20230609T101610.A_Curius.B_VC.SCP_01,9,A1,0.9863793280002167,1.0,0.01362067199978334,0.6220532241042024,1,1,0,1,1
20230609T101610.A_Curius.B_VC.SCP_01,10,A1,0.05854976123738431,0.3886883291890684,0.3301385679516841,0.23120466883788018,1,1,0,1,1
20230609T101610.A_Curius.B_VC.SCP_01,11,A1,0.08820924323177903,1.0,0.911790756768221,0.77497245977509,1,1,0,1,1
20230609T101610.A_Curius.B_VC.SCP_01,12,A1,-0.18861026755362653,0.10289098333396576,0.29150125088759227,0.10084587691868459,-1,1,1,1,1
20230609T101610.A_Curius.B_VC.SCP_01,13,A1,0.19129113775889858,0.5928644990602023,0.4015733613013037,0.6141849537136645,1,1,0,1,1
20230609T101610.A_Curius.B_VC.SCP_01,14,A1,0.18873288034171876,-0.010469178810456288,-0.19920205915217504,0.04575273397085899,1,-1,1,1,1
20230609T101610.A_Curius.B_VC.SCP_01,15,A1,-0.713526583612234,-0.2234010085983829,0.49012557501385107,0.8862275902538571,-1,-1,0,1,1
20230609T101610.A_Curius.B_VC.SCP_01,16,A1,1.0,1.0,0.0,0.3936734252358132,1,1,0,1,1
20230609T101610.A_Curius.B_VC.SCP_01,17,A1,-0.5257857083043138,0.27388037950546573,0.7996660878097795,0.20900607724706124,-1,1,1,1,1
20230609T101610.A_Curius.B_VC.SCP_01,18,A1,-0.09629181506167465,0.6967205384949738,0.7930123535566485,0.33073764084363333,-1,1,1,1,1
20230609T101610.A_Curius.B_VC.SCP_01,19,A1,0.15785579012716228,0.2977763693562365,0.13992057922907425,0.6330886523451926,1,1,0,1,1
