session_i,session_j,gap_days,channel,array_name,waveform_r,abs_delta_si,sign_match
20210205T151709,20210618T123111,132.8847,22,A1,0.405890,0.113220,1
20210205T151709,20210618T123111,132.8847,23,A1,-0.138618,0.943760,1
20210205T151709,20210618T123111,132.8847,24,A1,-0.410295,1.710117,0
20210205T151709,20210618T123111,132.8847,25,A1,0.199158,0.551279,1
20210205T151709,20210618T123111,132.8847,26,A1,-0.405031,1.732770,0
20210205T151709,20210618T123111,132.8847,27,A1,-0.035659,0.057324,1
20210205T151709,20210618T123111,132.8847,28,A1,0.401481,0.676611,0
20210205T151709,20210618T123111,132.8847,29,A1,0.213699,0.000000,1
20210205T151709,20210618T123111,132.8847,30,A1,-0.071677,0.162840,0
20210205T151709,20210618T123111,132.8847,31,A1,-0.047164,0.108520,1
20210205T151709,20210618T123111,132.8847,32,A1,0.424818,0.265187,1
20210205T151709,20210618T123111,132.8847,33,A2,0.396891,0.066961,1
20210205T151709,20210618T123111,132.8847,34,A2,-0.351506,0.979735,1
20210205T151709,20210618T123111,132.8847,35,A2,0.064962,1.075685,0
20210205T151709,20210618T123111,132.8847,36,A2,0.104456,0.229324,1
20210205T151709,20210618T123111,132.8847,37,A2,-0.223520,0.117622,0
20210205T151709,20210618T123111,132.8847,38,A2,0.009910,0.043938,1
20210205T151709,20210618T123111,132.8847,39,A2,0.093828,0.652780,1
20210205T151709,20210618T123111,132.8847,40,A2,-0.146375,0.223280,0
20210205T151709,20210618T123111,132.8847,41,A2,0.364687,1.142825,0
20210205T151709,20210618T123111,132.8847,42,A2,0.159573,0.892226,1
20210205T151709,20210618T123111,132.8847,43,A2,0.063180,0.332428,1
20210205T151709,20210618T123111,132.8847,44,A2,0.057091,0.066897,1
20210205T151709,20210618T123111,132.8847,45,A2,-0.051650,1.340321,0
20210205T151709,20210618T123111,132.8847,46,A2,0.019387,0.439625,1
20210205T151709,20210618T123111,132.8847,47,A2,-0.385709,0.819494,0
20210205T151709,20210618T123111,132.8847,48,A2,0.134666,0.620282,1
20210205T151709,20210618T123111,132.8847,49,A2,-0.057844,0.793425,1
20210205T151709,20210618T123111,132.8847,50,A2,-0.092793,0.647320,1
20210205T151709,20210618T123111,132.8847,51,A2,-0.119993,0.402064,1
20210205T151709,20210618T123111,132.8847,52,A2,0.116442,0.267482,0
20210205T151709,20210618T123111,132.8847,53,A2,0.066595,0.890415,0
20210205T151709,20210618T123111,132.8847,54,A2,0.110290,0.943124,1
20210205T151709,20210618T123111,132.8847,55,A2,0.129512,0.420114,1
20210205T151709,20210618T123111,132.8847,56,A2,0.036936,0.688208,0
20210205T151709,20210618T123111,132.8847,57,A2,-0.263353,0.217130,0
20210205T151709,20210618T123111,132.8847,58,A2,-0.141652,0.945800,1
20210205T151709,20210618T123111,132.8847,59,A2,0.207111,0.981934,1
20210205T151709,20210618T123111,132.8847,60,A2,0.077083,0.088424,1
20210205T151709,20210618T123111,132.8847,61,A2,0.167204,0.000000,1
20210205T151709,20210618T123111,132.8847,62,A2,0.086687,0.103917,1
20210205T151709,20210618T123111,132.8847,63,A2,0.077919,0.969770,1
