session_i,session_j,gap_days,channel,array_name,waveform_r,abs_delta_si,sign_match
20210204T131620,20210205T151709,1.0839,135,A5,0.797102,0.491348,1
20210204T131620,20210205T151709,1.0839,136,A5,0.797405,0.211464,1
20210204T131620,20210205T151709,1.0839,137,A5,0.381351,0.240583,1
20210204T131620,20210205T151709,1.0839,143,A5,0.349882,0.000000,1
20210204T131620,20210205T151709,1.0839,145,A5,0.458385,0.209278,0
20210204T131620,20210205T151709,1.0839,146,A5,0.300476,0.157782,1
20210204T131620,20210205T151709,1.0839,147,A5,0.464827,0.292973,1
20210204T131620,20210205T151709,1.0839,149,A5,0.199699,0.452756,1
20210204T131620,20210205T151709,1.0839,150,A5,0.395810,0.065632,1
20210204T131620,20210205T151709,1.0839,151,A5,0.181279,0.146024,1
20210204T131620,20210205T151709,1.0839,152,A5,0.825531,0.089365,1
20210204T131620,20210205T151709,1.0839,153,A5,0.640458,0.042586,1
20210204T131620,20210205T151709,1.0839,154,A5,0.461171,0.347339,0
20210204T131620,20210205T151709,1.0839,158,A5,-0.122200,0.774413,0
20210204T131620,20210205T151709,1.0839,159,A5,0.110403,0.299242,1
20210204T131620,20210205T151709,1.0839,160,A5,-0.006855,0.471398,0
20210204T131620,20210211T163501,7.1380,1,A1,-0.204705,1.120010,0
20210204T131620,20210211T163501,7.1380,2,A1,-0.416317,0.168522,1
20210204T131620,20210211T163501,7.1380,3,A1,0.092221,0.073266,1
20210204T131620,20210211T163501,7.1380,4,A1,0.497726,0.179081,0
20210204T131620,20210211T163501,7.1380,5,A1,0.004390,0.747949,0
20210204T131620,20210211T163501,7.1380,6,A1,0.602586,0.262550,1
20210204T131620,20210211T163501,7.1380,7,A1,0.072489,0.092731,1
20210204T131620,20210211T163501,7.1380,8,A1,0.012226,0.746999,0
20210204T131620,20210211T163501,7.1380,9,A1,-0.112967,0.002095,1
20210204T131620,20210211T163501,7.1380,10,A1,0.467130,0.155360,1
20210204T131620,20210211T163501,7.1380,11,A1,-0.088886,0.091468,0
20210204T131620,20210211T163501,7.1380,12,A1,0.336857,0.159670,1
20210204T131620,20210211T163501,7.1380,13,A1,0.649566,0.130826,0
20210204T131620,20210211T163501,7.1380,14,A1,0.182960,0.581546,0
20210204T131620,20210211T163501,7.1380,15,A1,0.362389,0.526321,1
